"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Sociais e Métodos: “As meias-verdades do ENEM por Escola”, de Chico Soares. https://t.co/844f6JrYD2 #rstats",FALSE,0,NA,2017-08-06 18:08:36,FALSE,NA,"894258923804528641",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Simulando o trânsito e os limites de velocidade. https://t.co/1QnSk1iuWp #rstats",FALSE,0,NA,2017-08-06 18:08:25,FALSE,NA,"894258879063785472",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: O que penso sobre a Reforma do Ensino Médio. https://t.co/y2AeKwvpxD #rstats",FALSE,0,NA,2017-08-06 18:08:15,FALSE,NA,"894258834260340736",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Cantinho do R: Um pouco mais sobre estatística, ciência e outras coisas. https://t.co/SDiavpY6U6 #rstats",FALSE,0,NA,2017-08-06 18:08:04,FALSE,NA,"894258789108645888",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Cantinho do R: Cantinho do R no GitHub. https://t.co/Z6Ch5ETRay #rstats",FALSE,0,NA,2017-08-06 18:07:53,FALSE,NA,"894258744099561472",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Banco de dados da Pesquisa Dimensões Sociais da Desigualdade (PDSD) para download. https://t.co/jndv6z3hHe #rstats",FALSE,0,NA,2017-08-06 18:07:43,FALSE,NA,"894258699237249027",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Metodologia em Ciência Política: Segmentação/Classificação no R. https://t.co/hGJ8auF9Jo #rstats",FALSE,0,NA,2017-08-06 18:07:32,FALSE,NA,"894258654169444352",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Marx e o infinito: uma introdução ao Cálculo e os “limites” dos Manuscritos Matem. https://t.co/gmEHpoGSVm #rstats",FALSE,0,NA,2017-08-06 18:07:21,FALSE,NA,"894258609441452032",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Thiago dos Santos: R-3.3.0.tar.gz (codename “Supposedly Educational”) liberado. https://t.co/8kCNC4dFoG #rstats",FALSE,1,NA,2017-08-06 18:07:11,FALSE,NA,"894258564730155008",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Thiago dos Santos: Assistente para ajuste de modelos de degradação in situ e produção de gases. https://t.co/VO4XMjhtBx #rstats",FALSE,0,NA,2017-08-06 18:07:00,FALSE,NA,"894258519574294530",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: MQ/UFMG: Inscrições Abertas. https://t.co/pfjdh4GxB5 #rstats",FALSE,0,NA,2017-08-06 18:06:49,FALSE,NA,"894258474879782913",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Sociedade, caos e complexidade. https://t.co/fAKBi10vT3 #rstats",FALSE,0,NA,2017-08-06 18:06:38,FALSE,NA,"894258430084558850",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Simulando a segregação racial: o modelo de Schelling (ABM – Parte 4). https://t.co/GyWjnqNJ2z #rstats",FALSE,0,NA,2017-08-06 18:06:28,FALSE,NA,"894258385369128960",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: “Do bar”. Modelando a racionalidade limitada com ABM: o modelo El Farol (ABM – Pa. https://t.co/u48h83bd3d #rstats",FALSE,0,NA,2017-08-06 18:06:17,FALSE,NA,"894258340624248838",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Sobre coelhos e lobos: um exemplo completo de agent-based model (ABM – Parte 2). https://t.co/P02rvRz6Hs #rstats",FALSE,0,NA,2017-08-06 18:06:06,FALSE,NA,"894258295371956226",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Cachorros artificiais: agentes de agent-based modeling usando R (ABM – Parte 1). https://t.co/WINyIC3nnD #rstats",FALSE,0,NA,2017-08-06 18:05:56,FALSE,NA,"894258250622828544",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Metodologia em Ciência Política: Foss4gBrasil: Mudando o jogo. https://t.co/o1la1RkPhp #rstats",FALSE,0,NA,2017-08-06 18:05:45,FALSE,NA,"894258205617991680",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Reflexão sobre o recrutamento dos justiceiros. https://t.co/gvDF1cFRwZ #rstats",FALSE,0,NA,2017-08-06 18:05:34,FALSE,NA,"894258160843841536",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Sobre desigualdades sociais. https://t.co/EgO3XSqnz0 #rstats",FALSE,0,NA,2017-08-06 18:05:24,FALSE,NA,"894258116103200768",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Thiago dos Santos: Nova Versão do Rstudio liberada. https://t.co/6rn6JQzVvn #rstats",FALSE,1,NA,2017-08-06 18:05:13,FALSE,NA,"894258071198986242",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Metodologia em Ciência Política: Open data no Brasil. https://t.co/3Y01NCZHh6 #rstats",FALSE,0,NA,2017-08-06 18:05:02,FALSE,NA,"894258026420613121",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Thiago dos Santos: Arvore de Natal com o R. https://t.co/iMDJqBgzSS #rstats",FALSE,0,NA,2017-08-06 18:04:51,FALSE,NA,"894257981562519552",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Repúdio ao relatório técnico sobre as Escolas em SP. https://t.co/4BB4WelWcp #rstats",FALSE,0,NA,2017-08-06 18:04:41,FALSE,NA,"894257936658202625",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: O espaço de similaridade das pesquisas centradas no ator. https://t.co/EmyPRq996p #rstats",FALSE,0,NA,2017-08-06 18:04:30,FALSE,NA,"894257891720531968",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: De quem seriam os ganhos políticos do Distritão?. https://t.co/JU0IAafVJm #rstats",FALSE,0,NA,2017-08-06 18:04:19,FALSE,NA,"894257846661124099",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Uma diversão nerd: vídeos de experimentos psicológicos (Daniel Simons). https://t.co/T32whYldM6 #rstats",FALSE,0,NA,2017-08-06 18:04:09,FALSE,NA,"894257801924628481",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Metodologia em Ciência Política: Banco de dados do IBGE 1:250.000 no PostGIS. https://t.co/zCXvUDQyoq #rstats",FALSE,0,NA,2017-08-06 18:03:58,FALSE,NA,"894257756919693313",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Quem protesta no Brasil? Comparação entre 20 de Junho de 2013,  13 e 15 de Março . https://t.co/JEQl5q5E0U #rstats",FALSE,0,NA,2017-08-06 18:03:47,FALSE,NA,"894257711998783489",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Graphical Presentation of Regression Discontinuity Results. https://t.co/qyogAfpiLN #rstats",FALSE,0,NA,2017-08-06 18:03:37,FALSE,NA,"894257667211964417",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Metodologia em Ciência Política: Materiais sobre PostGIS. https://t.co/0Lbddo2mSo #rstats",FALSE,0,NA,2017-08-06 18:03:26,FALSE,NA,"894257622286823424",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Os 7 Melhores Livros de Métodos de 2014. https://t.co/TjGHakZKf6 #rstats",FALSE,0,NA,2017-08-06 18:03:15,FALSE,NA,"894257577177075712",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Quer aprender a usar o github? Tente este site.. https://t.co/1OLgY42Tv9 #rstats",FALSE,0,NA,2017-08-06 18:03:04,FALSE,NA,"894257532402794497",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Estrutura das Desigualdades na Região Metropolitana de São Paulo. https://t.co/3ffBWWprxX #rstats",FALSE,0,NA,2017-08-06 18:02:54,FALSE,NA,"894257487498678276",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Metodologia em Ciência Política: Introdução ao SIG para análise da biodiversidade usando QGIS. https://t.co/2DNuJ25VYe #rstats",FALSE,0,NA,2017-08-06 18:02:43,FALSE,NA,"894257442661568512",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"RT @Rbloggers: More on “The Part-Time R-User” https://t.co/EoluYigxy3 #rstats #DataScience",FALSE,0,NA,2017-08-06 18:02:42,FALSE,NA,"894257439792668673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SanghaChick",5,TRUE,FALSE,NA,NA
"Sociais e Métodos: DIVULGAÇÃO: Bolsas de Pós-doutorado em Ciências Sociais no Centro de Estudos da M. https://t.co/MKR6J2rfv1 #rstats",FALSE,0,NA,2017-08-06 18:02:32,FALSE,NA,"894257397572788224",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Novidade: Pacote ‘rvest’ de Hadley Wickham para webscraping em R. https://t.co/4rHQA5JsOr #rstats",FALSE,0,NA,2017-08-06 18:02:22,FALSE,NA,"894257352651800577",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"CRAN updates: mvLSW restfulr rsolr https://t.co/y5W2NTKSXT #rstats",FALSE,0,NA,2017-08-06 18:02:19,FALSE,NA,"894257342648385537",NA,"<a href=""http://dirk.eddelbuettel.com/cranberries"" rel=""nofollow"">CRANberries Feed</a>","CRANberriesFeed",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Validade e confiabilidade das pesquisas eleitorais. https://t.co/tVkFweNTVk #rstats",FALSE,0,NA,2017-08-06 18:02:11,FALSE,NA,"894257307105861632",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Divulgação: Blog Crise na USP. https://t.co/ByIgi0hBKr #rstats",FALSE,0,NA,2017-08-06 18:02:00,FALSE,NA,"894257262264561664",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Como fazer um projeto de mestrado ou doutorado!?. https://t.co/785dc4LErd #rstats",FALSE,0,NA,2017-08-06 18:01:49,FALSE,NA,"894257217536393216",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Statistics – Emir Sader Style. https://t.co/0gqqjoWRc0 #rstats",FALSE,0,NA,2017-08-06 18:01:39,FALSE,NA,"894257172502261761",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Comparando Censos e PNADs. https://t.co/GG3srEWiOa #rstats",FALSE,0,NA,2017-08-06 18:01:28,FALSE,NA,"894257127526682624",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Decompondo as desigualdades: material para a replicação completa de “Os impactos . https://t.co/WSc7EOtiss #rstats",FALSE,0,NA,2017-08-06 18:01:17,FALSE,NA,"894257082807054336",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Superando o calcanhar metodológico:  o ensino de métodos em ciência política no B. https://t.co/3dWWb3kOAb #rstats",FALSE,1,NA,2017-08-06 18:01:06,FALSE,NA,"894257037894443009",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Git e GitHub: vantagens para sua pesquisa. https://t.co/grCfDuKgzl #rstats",FALSE,0,NA,2017-08-06 18:00:56,FALSE,NA,"894256993099276290",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Uma introdução à Estatística Bayesiana. https://t.co/V2Wdf9Hamz #rstats",FALSE,0,NA,2017-08-06 18:00:45,FALSE,NA,"894256948232761344",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Uma introdução às variáveis instrumentais (parte 1). https://t.co/HL1ix6YoRc #rstats",FALSE,0,NA,2017-08-06 18:00:34,FALSE,NA,"894256903030792194",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Por que precisamos de diversidade na Sociedade de Metodologia Política? (por Chri. https://t.co/XlIlnm4g2d #rstats",FALSE,0,NA,2017-08-06 18:00:24,FALSE,NA,"894256858252423170",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Agent-Based Modeling para ciências sociais: simulando o dilema do prisioneiro. https://t.co/dLNRHtdRcj #rstats",FALSE,0,NA,2017-08-06 18:00:13,FALSE,NA,"894256812719050753",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"Sociais e Métodos: Um pouco de História do Direito com o Ngram Viewer…. https://t.co/cyr5Z2FXK8 #rstats",FALSE,0,NA,2017-08-06 18:00:02,FALSE,NA,"894256766929838083",NA,"<a href=""http://sillasgonzaga.github.io/"" rel=""nofollow"">rbloggersBR</a>","rbloggersBR",0,FALSE,FALSE,NA,NA
"RT @R_Programming: R Tip: How to join multiple dataframes in one go using dplyr. #rstats #DataScience https://t.co/jHVyMbTDGb",FALSE,0,NA,2017-08-06 17:57:30,FALSE,NA,"894256128850350080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","htejero81",41,TRUE,FALSE,NA,NA
"RT @danielphadley: Add logos and gifs to plots in #rstats : https://t.co/i40eL4EbP3, or, Vincent Vega explains Cars https://t.co/htzoTrCPVL",FALSE,0,NA,2017-08-06 17:56:35,FALSE,NA,"894255899820400641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JJ0EAsRx6gDcoTd",237,TRUE,FALSE,NA,NA
"Heatmaps for Multiple Network Data �� #rstats #datascience https://t.co/4t2nEVFIsn",FALSE,1,NA,2017-08-06 17:55:01,FALSE,NA,"894255503227985924",NA,"<a href=""https://rweekly.org/live"" rel=""nofollow"">R Weekly Live</a>","rweekly_live",0,FALSE,FALSE,NA,NA
"RStudio tip: To look through the history of your variable:  - Type its first few letters - Press Ctrl+Up arrow… https://t.co/fDRoyLEuD0",FALSE,1,NA,2017-08-06 17:53:07,TRUE,NA,"894255028462129152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","F_Gergis",0,FALSE,FALSE,NA,NA
"RT @bcshaffer: Unemployment rates for every central metropolitan area (CMA) in Canada since 2001. Enjoy! #cdnecon #cdnpoli #rstats @StatCan…",FALSE,0,NA,2017-08-06 17:52:09,FALSE,NA,"894254782948442113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Canada_News2017",32,TRUE,FALSE,NA,NA
"WTF R:  ���������� &gt; all(levels(factor(c(NA, NA))) == levels(factor(c(""A"", ""B""))))  [1] TRUE  ���������� #rstats",FALSE,1,NA,2017-08-06 17:50:23,FALSE,NA,"894254340055080960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mxwlj",0,FALSE,FALSE,NA,NA
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-06 17:48:33,FALSE,NA,"894253876760543234",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zoemig",112,TRUE,FALSE,NA,NA
"RT @jepusto: Possibly most useful #rstats cheat sheet ever. https://t.co/KWw5Nau8Vc",FALSE,0,NA,2017-08-06 17:46:43,FALSE,NA,"894253415374745600",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PaulMinda1",13,TRUE,FALSE,NA,NA
"Want to Learn R Language? Join #ODU for R Bootcamp. This 3Day workshop will give you confidence in #rstats. Visit:… https://t.co/loBnEN9LyF",FALSE,0,NA,2017-08-06 17:45:02,TRUE,NA,"894252993570275330",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">ZohoTwitterApp</a>","oducepd",0,FALSE,FALSE,NA,NA
"RT @EarthLabCU: Learn to work with #LIDAR raster #data in #rstats - check our #earthanalytics tutorial by @LeahAWasser https://t.co/hKzcsWb…",FALSE,0,NA,2017-08-06 17:43:16,FALSE,NA,"894252548332281856",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NorthrnForester",10,TRUE,FALSE,NA,NA
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-06 17:40:48,FALSE,NA,"894251928393138177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bhive01",112,TRUE,FALSE,NA,NA
"#RStats —Who are the Swedish radio P1 summer guests? Answer via Wikidata : https://t.co/1jq0fa2qbr",FALSE,0,NA,2017-08-06 17:37:39,FALSE,NA,"894251133333630978",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DeborahTannon",0,FALSE,FALSE,NA,NA
"RT @jepusto: Possibly most useful #rstats cheat sheet ever. https://t.co/KWw5Nau8Vc",FALSE,0,NA,2017-08-06 17:36:42,FALSE,NA,"894250896082833414",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MLeaconnally",13,TRUE,FALSE,NA,NA
"Who are the Swedish radio P1 summer guests? Answer via Wikidata https://t.co/QKAbqePcVV #rstats #DataScience",FALSE,0,NA,2017-08-06 17:35:21,FALSE,NA,"894250555568214016",NA,"<a href=""http://www.r-bloggers.com"" rel=""nofollow"">r-bloggers.com</a>","Rbloggers",1,FALSE,FALSE,NA,NA
"ggplot2 – Easy way to mix multiple graphs on the same page https://t.co/sW5caB17oq #rstats #DataScience by #alevergara78",FALSE,0,NA,2017-08-06 17:30:33,FALSE,NA,"894249346815995905",NA,"<a href=""http://convey.pro"" rel=""nofollow"">Convey: Make it post for you</a>","msarsar",0,FALSE,FALSE,NA,NA
"RT @ucfagls: All materials for @naupakaz &amp; my intro #vegan #rstats workshop at #ESA2017 today are freely available https://t.co/PMaRipeoiD…",FALSE,0,NA,2017-08-06 17:30:23,FALSE,NA,"894249307418894336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Scedacity",4,TRUE,FALSE,NA,NA
"RT @wmlandau: New #rstats blog post on memoization: https://t.co/GiqjxGsJXF. Thanks again to @hadleywickham, @jimhester_, @krlmlr + others…",FALSE,0,NA,2017-08-06 17:28:23,FALSE,NA,"894248801187266560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jimhester_",4,TRUE,FALSE,NA,NA
"RT @dataandme: �� useful cheat sheet: ""Basic Regular Expressions in R"" by Ian Kopacka https://t.co/q2AlmRjOnp #RegEx #rstats #SoDS17 https:/…",FALSE,0,NA,2017-08-06 17:26:19,FALSE,NA,"894248280510447616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsmevidhya_k",112,TRUE,FALSE,NA,NA
"RT @ucfagls: If you couldn't make it to @noamross &amp; my #mgcv #rstats workshop at #ESA2017 yesterday, all the materials are here https://t.c…",FALSE,0,NA,2017-08-06 17:24:14,FALSE,NA,"894247756356661248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jiangxiao_Qiu",9,TRUE,FALSE,NA,NA
"RT @Rbloggers: ggplot2 – Easy way to mix multiple graphs on the same page https://t.co/WbeK0Eg8C1 #rstats #DataScience",FALSE,0,NA,2017-08-06 17:21:17,FALSE,NA,"894247013998628864",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",206,TRUE,FALSE,NA,NA
"RT @ucfagls: If you couldn't make it to @noamross &amp; my #mgcv #rstats workshop at #ESA2017 yesterday, all the materials are here https://t.c…",FALSE,0,NA,2017-08-06 17:20:50,FALSE,NA,"894246901939396609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","richardjtelford",9,TRUE,FALSE,NA,NA
"RT @Rbloggers: ggplot2 – Easy way to mix multiple graphs on the same page https://t.co/WbeK0Eg8C1 #rstats #DataScience",FALSE,0,NA,2017-08-06 17:20:33,FALSE,NA,"894246832100044800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hakyim",206,TRUE,FALSE,NA,NA
"#RStats —More on “The Part-Time R-User” : https://t.co/Fqe09Z7uqN",FALSE,0,NA,2017-08-06 17:17:39,FALSE,NA,"894246100655378433",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DeborahTannon",0,FALSE,FALSE,NA,NA
"#RStats —Data visualization with googleVis exercises part 10 : https://t.co/xui63bJJ7a",FALSE,0,NA,2017-08-06 17:17:38,FALSE,NA,"894246097119346692",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DeborahTannon",0,FALSE,FALSE,NA,NA
"RT @Rbloggers: More on “The Part-Time R-User” https://t.co/EoluYigxy3 #rstats #DataScience",FALSE,0,NA,2017-08-06 17:15:54,FALSE,NA,"894245660333101056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debashis_dutta",5,TRUE,FALSE,NA,NA
"More on “The Part-Time R-User” https://t.co/EoluYigxy3 #rstats #DataScience",FALSE,13,NA,2017-08-06 17:15:34,FALSE,NA,"894245575989788678",NA,"<a href=""http://www.r-bloggers.com"" rel=""nofollow"">r-bloggers.com</a>","Rbloggers",5,FALSE,FALSE,NA,NA
"RT @DataCamp: Get started with the #Jupyter and #Rstats Notebooks with this tutorial - https://t.co/meYB3fQAic #DataScience https://t.co/PO…",FALSE,0,NA,2017-08-06 17:10:12,FALSE,NA,"894244226455797760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rdv_chio",6,TRUE,FALSE,NA,NA
"RT @dirk_sch: Reported infectious disease cases in Germany from 2005 to 2017 with ggplot, gganimate and #rstats. Data by @rki_de #dataart #…",FALSE,0,NA,2017-08-06 17:06:42,FALSE,NA,"894243347371524096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","F_Gergis",11,TRUE,FALSE,NA,NA
"CRAN updates: pander Rdpack reshape sparklyr Zelig https://t.co/y5W2NTKSXT #rstats",FALSE,0,NA,2017-08-06 17:02:26,FALSE,NA,"894242273008988160",NA,"<a href=""http://dirk.eddelbuettel.com/cranberries"" rel=""nofollow"">CRANberries Feed</a>","CRANberriesFeed",0,FALSE,FALSE,NA,NA
"New CRAN package neatmaps with initial version 1.0.2 https://t.co/0QdYpl5sce #rstats",FALSE,0,NA,2017-08-06 17:02:10,FALSE,NA,"894242202762784768",NA,"<a href=""http://dirk.eddelbuettel.com/cranberries"" rel=""nofollow"">CRANberries Feed</a>","CRANberriesFeed",0,FALSE,FALSE,NA,NA
"CRAN removals: Rnightlights https://t.co/t6KpMVXnWp #rstats",FALSE,0,NA,2017-08-06 17:02:05,FALSE,NA,"894242185650065409",NA,"<a href=""http://dirk.eddelbuettel.com/cranberries"" rel=""nofollow"">CRANberries Feed</a>","CRANberriesFeed",0,FALSE,FALSE,NA,NA
